Year,Month,Flow,FFD DESC,£000s,Tonnes
2015,9,Total Imports,Ice cream,11710.173,7021.067
2015,9,Total Imports,Infant food for retail,33188.288,8671.892
2015,9,Total Imports,Jams,53126.854,34273.561
2015,9,Total Imports,Juice,50311.866,69288.033
2015,9,Total Imports,Lamb and mutton,20378.153,5462.138
2015,9,Total Imports,Lemons and Limes,7116.988,8099.822
2015,9,Total Imports,"Lettuce and chicory, fresh or chilled",3638.463,3130.683
2015,9,Total Imports,Margarine,9845.431,11747.64
2015,9,Total Imports,Milk and cream,11175.865,20846.469
2015,9,Total Imports,Milk powder,9314.54,6185.743
2015,9,Total Imports,Mineral water,82058.644,143304.086
2015,9,Total Imports,Miscellaneous food ingredients,146320.84,48774.9
2015,9,Total Imports,Mixes and doughs for baking,9970.516,6491.195
2015,9,Total Imports,Molasses,8187.794,66648.316
2015,9,Total Imports,"Mushrooms and truffles, fresh or chilled",18774.755,10769.069
2015,9,Total Imports,Nuts,45435.207,8954.827
2015,9,Total Imports,Oil cake,65966.385,320525.703
2015,9,Total Imports,Oil seeds and oleaginous fruits,17860.412,28850.341
2015,9,Total Imports,Oranges and Mandarins etc,29006.081,43009.544
2015,9,Total Imports,Other animal feedingstuffs,60373.668,236364.045
2015,9,Total Imports,Other beet or cane sugar,12401.148,32644.222
2015,9,Total Imports,"Other cereal (including maize), unmilled",22042.549,135885.164
2015,9,Total Imports,Other Citrus fruit,2120.611,1904.03
2015,9,Total Imports,Other fruit,81906.095,66475.282
2015,9,Total Imports,Other meat products,46686.772,15437.03
2015,9,Total Imports,Other milk products,24002.791,20856.106
2015,9,Total Imports,Other spirits,42329.896,11333.495
2015,9,Total Imports,Other sugars,21051.093,57491.998
2015,9,Total Imports,"Other vegetables, fresh or chilled",90948.935,105190.637
2015,9,Total Imports,"Other vegetables, prepared or preserved",40567.785,38357.442
2015,9,Total Imports,Pasta uncooked,11226.33,12668.174
2015,9,Total Imports,"Pasta, cooked or stuffed",19090.412,16526.778
2015,9,Total Imports,Pears & quinces fresh,7591.186,10163.682
2015,9,Total Imports,Pork,50145.592,30418.177
2015,9,Total Imports,Potato products,35506.98,54905.904
2015,9,Total Imports,"Potatoes, fresh or chilled (including seed)",3998.112,12034.457
2015,9,Total Imports,Poultry products,73179.78,27100.245
2015,9,Total Imports,Poultrymeat (inc poultry offal),92333.748,39800.282
2015,9,Total Imports,Processed fats and waxes,9283.187,9571.219
2015,9,Total Imports,Raw beet or cane sugar,21870.903,77030.246
2015,9,Total Imports,Rice,33444.574,62604.892
2015,9,Total Imports,Salmon (inc. smoked),30959.409,6479.255
2015,9,Total Imports,"Sauces, condiments, seasonings",55664.59,53167.426
2015,9,Total Imports,Sausages and related products,39688.962,15731.539
2015,9,Total Imports,Shellfish,67643.626,10021.647
2015,9,Total Imports,Spices,20747.148,8266.69
2015,9,Total Imports,Sugar confectionery,44038.016,21285.178
2015,9,Total Imports,Sweet biscuits,46310.513,19434.041
2015,9,Total Imports,Tea,25845.565,11814.511
2015,9,Total Imports,"Tomatoes, fresh or chilled",31638.408,27129.227
2015,9,Total Imports,"Tomatoes, prepared or preserved",25272.223,37793.471
2015,9,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",75468.485,105902.107
2015,9,Total Imports,"Vegetables, frozen or provisionally prepared",35102.348,52503.229
2015,9,Total Imports,Vodka,10738.959,4178.804
2015,9,Total Imports,"Wheat, unmilled",29657.267,198231.024
2015,9,Total Imports,Whisky,27898.196,4794.135
2015,9,Total Imports,Wine,246485.785,119568.712
2015,9,Total Imports,Yogurt,13141.869,10606.559
2015,10,Total Exports,"Animal oils and fats, not chemically modified",9967.641,18341.16
2015,10,Total Exports,"Apples, fresh",1124.778,3602.703
2015,10,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",152.799,114.765
2015,10,Total Exports,Bacon and ham,2917.691,1167.374
2015,10,Total Exports,Bananas,1805.363,3259.928
2015,10,Total Exports,"Barley, unmilled",16055.487,136644.734
2015,10,Total Exports,Beef and veal,31406.869,9569.547
2015,10,Total Exports,Beef products (inc. corned beef),2260.239,676.952
2015,10,Total Exports,Beer,49046.577,50604.972
2015,10,Total Exports,"Bread, crispbreads, savoury biscuits",40977.094,20859.749
2015,10,Total Exports,Butter,9160.723,3960.807
2015,10,Total Exports,"Cereal, milled",8493.638,23610.617
2015,10,Total Exports,"Cereal, rolled or flaked",44535.365,46178.484
2015,10,Total Exports,Cheese,43394.006,14151.849
2015,10,Total Exports,Chocolate,61316.09,16147.213
2015,10,Total Exports,Cider & other fermented beverages,5393.11,6110.524
2015,10,Total Exports,Cocoa,6825.558,1884.774
2015,10,Total Exports,Coffee,38731.526,5567.782
2015,10,Total Exports,Condensed milk,2766.708,1385.844
2015,10,Total Exports,Dog or cat food for retail,22723.604,18198.314
2015,10,Total Exports,Edible offal and other meat,11733.387,11012.035
2015,10,Total Exports,Eggs & egg products,8031.417,1526.712
2015,10,Total Exports,Fish excl. Salmon & Shellfish,41983.277,29498.182
2015,10,Total Exports,"Flours, meals and pellets of meat, offal or fish",9357.32,18621.35
2015,10,Total Exports,Gin and Geneva,39902.931,10561.311
2015,10,Total Exports,"Grapes, fresh or dried",1020.505,492.284
2015,10,Total Exports,Honey,1222.131,174.228
2015,10,Total Exports,Ice cream,4579.244,2459.988
2015,10,Total Exports,Infant food for retail,1645.152,276.181
2015,10,Total Exports,Jams,8831.519,3354.087
2015,10,Total Exports,Juice,8031.874,8449.333
2015,10,Total Exports,Lamb and mutton,22513.775,6710.739
2015,10,Total Exports,Lemons and Limes,460.499,745.499
2015,10,Total Exports,"Lettuce and chicory, fresh or chilled",994.113,586.294
2015,10,Total Exports,Margarine,4450.783,2478.667
2015,10,Total Exports,Milk and cream,15221.267,47194.079
2015,10,Total Exports,Milk powder,16385.307,11955.697
2015,10,Total Exports,Mineral water,36608.885,55653.087
2015,10,Total Exports,Miscellaneous food ingredients,108178.417,27028.385
2015,10,Total Exports,Mixes and doughs for baking,6776.525,5894.79
2015,10,Total Exports,Molasses,968.321,3984.379
2015,10,Total Exports,"Mushrooms and truffles, fresh or chilled",77.977,23.307
2015,10,Total Exports,Nuts,5403.125,894.161
2015,10,Total Exports,Oil cake,3624.442,20490.749
2015,10,Total Exports,Oil seeds and oleaginous fruits,16467.078,50134.85
2015,10,Total Exports,Oranges and Mandarins etc,1378.539,3176.374
2015,10,Total Exports,Other animal feedingstuffs,40069.165,47645.529
2015,10,Total Exports,Other beet or cane sugar,3702.48,9130.713
2015,10,Total Exports,"Other cereal (including maize), unmilled",2308.67,11961.543
2015,10,Total Exports,Other Citrus fruit,76.929,201.277
2015,10,Total Exports,Other fruit,5217.93,2697.446
2015,10,Total Exports,Other meat products,3269.406,1414.946
2015,10,Total Exports,Other milk products,3393.348,3020.579
2015,10,Total Exports,Other spirits,40667.88,9041.607
2015,10,Total Exports,Other sugars,3928.705,8107.433
2015,10,Total Exports,"Other vegetables, fresh or chilled",19209.197,62375.25
2015,10,Total Exports,"Other vegetables, prepared or preserved",8808.451,6484.697
2015,10,Total Exports,Pasta uncooked,862.067,386.306
2015,10,Total Exports,"Pasta, cooked or stuffed",3364.225,2134.804
2015,10,Total Exports,Pears & quinces fresh,91.455,134.2
2015,10,Total Exports,Pork,18928.558,17396.471
2015,10,Total Exports,Potato products,13611.853,7272.586
2015,10,Total Exports,"Potatoes, fresh or chilled (including seed)",10022.647,29065.175
2015,10,Total Exports,Poultry products,9123.015,3409.033
2015,10,Total Exports,Poultrymeat (inc poultry offal),20056.885,24637.395
2015,10,Total Exports,Processed fats and waxes,8284.025,12528.595
2015,10,Total Exports,Raw beet or cane sugar,11038.883,34422.392
2015,10,Total Exports,Rice,4310.065,5264.607
2015,10,Total Exports,Salmon (inc. smoked),43077.95,10825.41
2015,10,Total Exports,"Sauces, condiments, seasonings",23992.584,14354.794
2015,10,Total Exports,Sausages and related products,2502.43,874.629
2015,10,Total Exports,Shellfish,46053.111,8623.546
2015,10,Total Exports,Spices,3605.581,924.499
2015,10,Total Exports,Sugar confectionery,20253.405,6286.769
2015,10,Total Exports,Sweet biscuits,37072.733,13247.026
2015,10,Total Exports,Tea,12220.687,2004.162
2015,10,Total Exports,"Tomatoes, fresh or chilled",576.374,375.395
2015,10,Total Exports,"Tomatoes, prepared or preserved",482.239,509.676
2015,10,Total Exports,"Vegetable oils and fats, soft, crude, refined or fractionated",17848.887,22255.634
2015,10,Total Exports,"Vegetables, frozen or provisionally prepared",5268.866,4260.027
2015,10,Total Exports,Vodka,11550.78,2925.702
2015,10,Total Exports,"Wheat, unmilled",24948.302,210839.549
2015,10,Total Exports,Whisky,406353.54,79876.173
2015,10,Total Exports,Wine,37130.691,8920.948
2015,10,Total Exports,Yogurt,3806.293,1885.541
2015,10,Total Imports,"Animal oils and fats, not chemically modified",7847.235,6869.766
2015,10,Total Imports,"Apples, fresh",14607.924,22178.205
2015,10,Total Imports,"Apricots, cherries, peaches, plums and sloes (fresh)",12102.449,11868.135
2015,10,Total Imports,Bacon and ham,47995.835,22906.264
2015,10,Total Imports,Bananas,45726.53,92567.15
2015,10,Total Imports,"Barley, unmilled",2944.208,11316.128
2015,10,Total Imports,Beef and veal,85361.777,22930.089
2015,10,Total Imports,Beef products (inc. corned beef),19026.715,6597.257
2015,10,Total Imports,Beer,32030.714,81229.67
2015,10,Total Imports,"Bread, crispbreads, savoury biscuits",115435.345,63368.581
2015,10,Total Imports,Butter,19470.356,8055.748
2015,10,Total Imports,"Cereal, milled",4717.338,13952.126
2015,10,Total Imports,"Cereal, rolled or flaked",23515.679,22417.093
2015,10,Total Imports,Cheese,104206.828,40580.414
2015,10,Total Imports,Chocolate,148764.359,52963.996
2015,10,Total Imports,Cider & other fermented beverages,9828.921,11195.499
2015,10,Total Imports,Cocoa,29063.12,8899.081
2015,10,Total Imports,Coffee,70822.233,19556.616
2015,10,Total Imports,Condensed milk,4730.137,4045.373
2015,10,Total Imports,Dog or cat food for retail,44489.201,35236.808
2015,10,Total Imports,Edible offal and other meat,5912.481,3328.177
2015,10,Total Imports,Eggs & egg products,15601.731,8151.989
2015,10,Total Imports,Fish excl. Salmon & Shellfish,136764.514,45527.332
2015,10,Total Imports,"Flours, meals and pellets of meat, offal or fish",10699.546,11491.632
2015,10,Total Imports,Gin and Geneva,725.48,283.597
2015,10,Total Imports,"Grapes, fresh or dried",59202.788,35116.417
2015,10,Total Imports,Honey,7166.715,3449.48
2015,10,Total Imports,Ice cream,12054.299,7432.445
2015,10,Total Imports,Infant food for retail,31289.264,6738.441
2015,10,Total Imports,Jams,57398.114,35257.021
2015,10,Total Imports,Juice,47536.989,71354.774
2015,10,Total Imports,Lamb and mutton,17580.089,4729.183
2015,10,Total Imports,Lemons and Limes,8340.315,10177.152
2015,10,Total Imports,"Lettuce and chicory, fresh or chilled",6671.795,8596.574
2015,10,Total Imports,Margarine,9577.463,11887.26
2015,10,Total Imports,Milk and cream,10148.209,16054.629
2015,10,Total Imports,Milk powder,7039.042,3995.887
2015,10,Total Imports,Mineral water,73137.483,145590.968
2015,10,Total Imports,Miscellaneous food ingredients,142767.151,51592.28
2015,10,Total Imports,Mixes and doughs for baking,9353.131,5766.852
2015,10,Total Imports,Molasses,7691.135,62981.715
2015,10,Total Imports,"Mushrooms and truffles, fresh or chilled",17052.388,9700.722
2015,10,Total Imports,Nuts,42235.472,8823.111
2015,10,Total Imports,Oil cake,75797.68,336009.876
2015,10,Total Imports,Oil seeds and oleaginous fruits,34231.243,88228.981
2015,10,Total Imports,Oranges and Mandarins etc,26140.675,42484.199
2015,10,Total Imports,Other animal feedingstuffs,52241.398,223203.091
2015,10,Total Imports,Other beet or cane sugar,11310.599,30101.498
2015,10,Total Imports,"Other cereal (including maize), unmilled",21308.52,143398.199
2015,10,Total Imports,Other Citrus fruit,1800.783,2495.142
2015,10,Total Imports,Other fruit,95755.987,60655.95
2015,10,Total Imports,Other meat products,43722.024,14695.101
2015,10,Total Imports,Other milk products,22245.769,22833.247
2015,10,Total Imports,Other spirits,44636.818,12083.289
2015,10,Total Imports,Other sugars,17645.911,42831.519
2015,10,Total Imports,"Other vegetables, fresh or chilled",95986.779,113478.21
2015,10,Total Imports,"Other vegetables, prepared or preserved",43351.35,40805.155
2015,10,Total Imports,Pasta uncooked,10910.667,13348.453
2015,10,Total Imports,"Pasta, cooked or stuffed",20657.324,18793.475
2015,10,Total Imports,Pears & quinces fresh,5042.739,8063.185
2015,10,Total Imports,Pork,56099.272,34074.966
2015,10,Total Imports,Potato products,38045.39,57206.488
2015,10,Total Imports,"Potatoes, fresh or chilled (including seed)",5284.306,17523.353
2015,10,Total Imports,Poultry products,79951.17,29454.654
2015,10,Total Imports,Poultrymeat (inc poultry offal),95754.01,41121.798
2015,10,Total Imports,Processed fats and waxes,10087.333,14208.323
2015,10,Total Imports,Raw beet or cane sugar,22752.815,78814.559
2015,10,Total Imports,Rice,32780.137,66335.392
2015,10,Total Imports,Salmon (inc. smoked),31948.781,6781.842
2015,10,Total Imports,"Sauces, condiments, seasonings",49724.859,48407.179
2015,10,Total Imports,Sausages and related products,39785.552,15093.886
2015,10,Total Imports,Shellfish,77046.988,10844.753
2015,10,Total Imports,Spices,21218.728,7526.771
2015,10,Total Imports,Sugar confectionery,43024.997,20336.77
2015,10,Total Imports,Sweet biscuits,42727.783,16546.361
2015,10,Total Imports,Tea,29576.89,13171.109
2015,10,Total Imports,"Tomatoes, fresh or chilled",34344.524,27630.198
2015,10,Total Imports,"Tomatoes, prepared or preserved",25813.872,42908.038
2015,10,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",72462.798,95977.307
2015,10,Total Imports,"Vegetables, frozen or provisionally prepared",39347.077,56952.778
2015,10,Total Imports,Vodka,14320.21,5277.829
2015,10,Total Imports,"Wheat, unmilled",22958.498,145361.139
2015,10,Total Imports,Whisky,29617.584,4509.892
2015,10,Total Imports,Wine,316516.117,167504.157
2015,10,Total Imports,Yogurt,13302.988,11456.628
2015,11,Total Exports,"Animal oils and fats, not chemically modified",8650.507,15337.286
2015,11,Total Exports,"Apples, fresh",1109.128,3042.406
2015,11,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",270.149,161.903
2015,11,Total Exports,Bacon and ham,2829.689,1254.453
2015,11,Total Exports,Bananas,1840.077,3073.965
2015,11,Total Exports,"Barley, unmilled",17656.465,140285.619
2015,11,Total Exports,Beef and veal,27417.155,8733.379
2015,11,Total Exports,Beef products (inc. corned beef),1865.495,576.581
2015,11,Total Exports,Beer,49159.699,56141.076
2015,11,Total Exports,"Bread, crispbreads, savoury biscuits",39159.696,21207.903
2015,11,Total Exports,Butter,10319.776,4446.949
2015,11,Total Exports,"Cereal, milled",7739.574,21523.447
2015,11,Total Exports,"Cereal, rolled or flaked",40125.24,41125.892
2015,11,Total Exports,Cheese,40217.388,13501.113
2015,11,Total Exports,Chocolate,54009.56,14156.359
2015,11,Total Exports,Cider & other fermented beverages,4191.695,5060.81
2015,11,Total Exports,Cocoa,8004.293,2195.13
2015,11,Total Exports,Coffee,33620.126,4892.139
2015,11,Total Exports,Condensed milk,4023.076,2048.421
2015,11,Total Exports,Dog or cat food for retail,24106.417,20524.856
2015,11,Total Exports,Edible offal and other meat,11685.744,12030.856
2015,11,Total Exports,Eggs & egg products,7930.26,1604.584
2015,11,Total Exports,Fish excl. Salmon & Shellfish,36478.616,21569.939
2015,11,Total Exports,"Flours, meals and pellets of meat, offal or fish",8956.566,16650.524
2015,11,Total Exports,Gin and Geneva,35373.998,9192.456
2015,11,Total Exports,"Grapes, fresh or dried",1484.59,542.949
2015,11,Total Exports,Honey,1196.21,172.867
2015,11,Total Exports,Ice cream,4656.92,2068.998
2015,11,Total Exports,Infant food for retail,766.579,202.16
2015,11,Total Exports,Jams,9065.134,3580.358
2015,11,Total Exports,Juice,7846.49,8261.335
2015,11,Total Exports,Lamb and mutton,20583.281,5950.92
2015,11,Total Exports,Lemons and Limes,181.162,166.968
2015,11,Total Exports,"Lettuce and chicory, fresh or chilled",739.272,273.378
2015,11,Total Exports,Margarine,4239.62,2345.593
2015,11,Total Exports,Milk and cream,14883.317,53641.522
2015,11,Total Exports,Milk powder,13852.727,9539.721
2015,11,Total Exports,Mineral water,35724.441,57570.256
2015,11,Total Exports,Miscellaneous food ingredients,97846.716,25944.538
2015,11,Total Exports,Mixes and doughs for baking,6443.967,5749.444
2015,11,Total Exports,Molasses,1055.753,4219.839
2015,11,Total Exports,"Mushrooms and truffles, fresh or chilled",78.711,25.625
2015,11,Total Exports,Nuts,4498.486,751.413
2015,11,Total Exports,Oil cake,2958.512,16098.139
